timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-10-07T05:11:31,microsoft_Phi-3.5-mini-instruct_batch_10_Test_Generation,91979f79-004b-4c0f-8688-4b1ae5d50249,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,165.06750305900005,0.0016974464702461,1.028334735056509e-05,42.5,127.8633400139505,10.0,0.0019471665571791,0.002455337797602,0.0004580886580333,0.0048605930128145,United States,USA,nevada,,,Linux-6.6.97+-x86_64-with-glibc2.35,3.12.11,3.0.6,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671257019042969,machine,N,1.0
2025-10-07T05:13:40,microsoft_Phi-3.5-mini-instruct_batch_11_Test_Generation,59e6d25a-67c0-4cb5-a5b0-920b1a610da9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,127.49199024400014,0.0013007395982788,1.0202520140986358e-05,42.5,55.96732058016995,10.0,0.0015037694860111,0.0018670909381159,0.0003537729670916,0.0037246333912187,United States,USA,nevada,,,Linux-6.6.97+-x86_64-with-glibc2.35,3.12.11,3.0.6,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671257019042969,machine,N,1.0
2025-10-07T05:16:02,microsoft_Phi-3.5-mini-instruct_batch_12_Test_Generation,e3bec398-4cd9-4e0b-b431-1d88cdf9993d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,140.8284063030001,0.0014500050305469,1.0296253920726972e-05,42.5,57.674085292564726,10.0,0.0016613093008305,0.002099967235528,0.0003907744670527,0.0041520510034113,United States,USA,nevada,,,Linux-6.6.97+-x86_64-with-glibc2.35,3.12.11,3.0.6,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671257019042969,machine,N,1.0
2025-10-07T05:19:02,microsoft_Phi-3.5-mini-instruct_batch_13_Test_Generation,895d4227-25a0-42aa-84d6-3a384e599dbb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,178.20149174100015,0.0018688696503011,1.048739621673524e-05,42.5,58.06873977604478,10.0,0.0021022293370139,0.0027546405370439,0.0004945888749166,0.0053514587489745,United States,USA,nevada,,,Linux-6.6.97+-x86_64-with-glibc2.35,3.12.11,3.0.6,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671257019042969,machine,N,1.0
2025-10-07T05:21:50,microsoft_Phi-3.5-mini-instruct_batch_14_Test_Generation,d3f4b9d1-27d2-4aa5-91d1-edd6d8d197ce,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,167.03591240000014,0.0017628769937284,1.055388011116384e-05,42.5,53.591389847141606,10.0,0.001970413407118,0.0026139793134039,0.0004635588634388,0.0050479515839609,United States,USA,nevada,,,Linux-6.6.97+-x86_64-with-glibc2.35,3.12.11,3.0.6,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671257019042969,machine,N,1.0
2025-10-07T05:25:05,microsoft_Phi-3.5-mini-instruct_batch_15_Test_Generation,4f49da22-d49b-4cf5-8df1-b761611b5e15,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,193.62805542499973,0.0020654898723488,1.0667306800222122e-05,42.5,52.38835900517526,10.0,0.0022839526097124,0.0030931980301119,0.0005373249077444,0.0059144755475689,United States,USA,nevada,,,Linux-6.6.97+-x86_64-with-glibc2.35,3.12.11,3.0.6,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671257019042969,machine,N,1.0
2025-10-07T05:27:54,microsoft_Phi-3.5-mini-instruct_batch_16_Test_Generation,d07da5cf-aafd-419a-9aed-8aae6580deec,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,168.06762179099997,0.0018136998958125,1.0791489023792656e-05,42.5,50.78750366672821,10.0,0.0019827324075819,0.002744279139866,0.00046647007065,0.0051934816180979,United States,USA,nevada,,,Linux-6.6.97+-x86_64-with-glibc2.35,3.12.11,3.0.6,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671257019042969,machine,N,1.0
2025-10-07T05:31:32,microsoft_Phi-3.5-mini-instruct_batch_17_Test_Generation,bf0919ee-5585-4797-b8fc-de4608cfec1f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,216.06036978400016,0.0023091597068611,1.0687567133064072e-05,42.5,59.1352805768016,10.0,0.0025487820277159,0.0034638058265979,0.0005996298110916,0.0066122176654056,United States,USA,nevada,,,Linux-6.6.97+-x86_64-with-glibc2.35,3.12.11,3.0.6,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671257019042969,machine,N,1.0
2025-10-07T05:34:37,microsoft_Phi-3.5-mini-instruct_batch_18_Test_Generation,d711b670-fb00-45f5-bfb1-2255423c437f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,183.8298222870003,0.0019482418000369,1.059807258582525e-05,42.5,64.58769117387467,10.0,0.0021686276200583,0.002899938986616,0.0005101721909972,0.0055787387976715,United States,USA,nevada,,,Linux-6.6.97+-x86_64-with-glibc2.35,3.12.11,3.0.6,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671257019042969,machine,N,1.0
2025-10-07T05:37:18,microsoft_Phi-3.5-mini-instruct_batch_19_Test_Generation,65a5b7b0-9f5a-4742-9c21-d94b4a102b20,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,159.3994428829997,0.0016825424494804,1.055551022669154e-05,42.5,59.26864210971022,10.0,0.0018801594862138,0.00249543532968,0.0004423209281722,0.0048179157440661,United States,USA,nevada,,,Linux-6.6.97+-x86_64-with-glibc2.35,3.12.11,3.0.6,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671257019042969,machine,N,1.0
